time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.931247,-1.5630,-0.2702,-1.2954,2.048
11.932836,-1.3929,-0.1619,-1.1603,1.820
11.934439,-1.2219,-0.0581,-1.0267,1.597
11.936757,-1.0157,0.0097,-0.9064,1.361
11.938229,-0.7787,0.0603,-0.7060,1.053
11.942908,-0.5465,0.0837,-0.4754,0.729
11.949989,-0.2877,0.0721,-0.2910,0.416
11.953854,-0.0927,0.0614,-0.1621,0.197
11.959055,0.0988,-0.0300,-0.0073,0.104
11.963133,0.2992,-0.0942,0.1159,0.334
11.967900,0.4371,-0.2104,0.1668,0.513
11.972614,0.5371,-0.2611,0.2078,0.632
11.977347,0.5734,-0.3419,0.2457,0.711
11.982470,0.6205,-0.4671,0.2878,0.828
11.987829,0.6692,-0.5335,0.3051,0.909
11.993306,0.6989,-0.6394,0.2977,0.993
11.997319,0.7336,-0.7104,0.2965,1.063
12.008999,0.7926,-0.7658,0.2465,1.129
12.012718,0.8430,-0.8461,0.2482,1.220
12.017957,0.8709,-0.8630,0.1772,1.239
12.019920,0.8719,-0.8836,0.0838,1.244
12.049716,0.8655,-0.9223,0.0062,1.265
12.052321,0.8211,-0.9434,-0.0912,1.254
12.054677,0.7766,-0.9496,-0.2323,1.249
12.056851,0.7083,-0.9382,-0.3117,1.216
12.059060,0.5896,-0.9458,-0.4370,1.197
12.060061,0.4747,-0.9081,-0.6004,1.188
12.060750,0.3373,-0.8682,-0.7421,1.191
12.061471,0.2034,-0.8267,-0.8691,1.217
12.062051,0.0320,-0.7766,-1.0670,1.320
12.067738,-0.0579,-0.7329,-1.2496,1.450
12.072590,-0.1764,-0.6813,-1.4261,1.590
12.077564,-0.2641,-0.6269,-1.6229,1.760
12.086662,-0.4241,-0.5791,-1.8876,2.019
12.089271,-0.5662,-0.5499,-2.1652,2.305
12.092907,-0.6352,-0.5028,-2.4511,2.582
12.097617,-0.7395,-0.4401,-2.6593,2.795
12.102757,-0.8183,-0.4022,-2.8379,2.981
12.107261,-0.9414,-0.3405,-3.0494,3.209
12.112214,-1.0715,-0.2664,-3.2748,3.456
12.118416,-1.2091,-0.1606,-3.4451,3.655
12.122886,-1.3600,-0.0349,-3.4791,3.736
12.127679,-1.4886,0.1016,-3.5159,3.819
12.143016,-1.6223,0.2227,-3.5103,3.873
12.146053,-1.6999,0.3524,-3.4145,3.830
12.150383,-1.7838,0.4861,-3.2837,3.768
12.153761,-1.8580,0.6044,-3.0822,3.649
12.156024,-1.7983,0.6882,-2.7860,3.387
12.158383,-1.7318,0.7297,-2.4380,3.078
12.190344,-1.5502,0.8027,-2.0237,2.673
12.193415,-1.3316,0.7700,-1.5283,2.168
12.195102,-1.0610,0.7457,-1.1620,1.741
12.196440,-0.8352,0.7217,-0.8237,1.377
12.197002,-0.6316,0.6709,-0.3934,1.002
12.197962,-0.4491,0.6077,-0.0481,0.757
12.198753,-0.2701,0.6056,0.1887,0.689
12.199321,-0.0630,0.5928,0.3647,0.699
12.203098,0.0029,0.6032,0.5160,0.794
12.207570,0.0574,0.5940,0.6159,0.858
12.212200,0.0796,0.6734,0.6237,0.921
12.217585,0.0672,0.6813,0.6206,0.924
12.222914,0.0948,0.6521,0.6038,0.894
12.228112,0.1170,0.5888,0.5945,0.845
12.234701,0.1001,0.5755,0.6739,0.892
12.238234,0.0895,0.5647,0.7746,0.963
12.243112,0.0424,0.5784,0.8846,1.058
12.247171,-0.0052,0.5399,0.8961,1.046
12.252358,-0.0891,0.5356,0.8833,1.037
12.262473,-0.1712,0.5227,0.9632,1.109
12.264808,-0.2425,0.5327,1.0424,1.195
12.285863,-0.3042,0.5353,1.1753,1.327
12.287878,-0.3456,0.5615,1.3526,1.505
12.289308,-0.3535,0.5902,1.5643,1.709
12.292112,-0.3712,0.5545,1.7628,1.885
12.294066,-0.3602,0.5065,1.9625,2.059
12.295558,-0.2839,0.4552,2.2285,2.292
12.298435,-0.1754,0.3711,2.4700,2.504
12.330404,-0.0406,0.2653,2.6564,2.670
12.333369,0.0972,0.1540,2.7521,2.758
12.337034,0.2055,0.0459,2.7816,2.790
12.338424,0.2804,-0.0451,2.6877,2.703
12.339321,0.3204,-0.0831,2.5038,2.526
12.340905,0.3015,-0.1133,2.2802,2.303
12.341653,0.3189,-0.0636,2.0502,2.076
12.342560,0.3050,-0.0121,1.7585,1.785
12.343324,0.2280,0.0942,1.4766,1.497
12.347443,0.2144,0.2340,1.1758,1.218
12.354920,0.1752,0.3408,0.8797,0.960
12.359423,0.1965,0.4843,0.5835,0.783
12.362925,0.2492,0.5741,0.3084,0.698
12.372416,0.2925,0.6154,0.0853,0.687
12.375000,0.4168,0.6922,-0.1936,0.831
12.377766,0.5455,0.8050,-0.3777,1.043
12.434630,0.6918,0.8089,-0.5417,1.194
12.436921,0.8503,0.7764,-0.6812,1.338
12.440133,1.0059,0.7607,-0.7318,1.458
12.441777,1.1985,0.7077,-0.6940,1.555
12.442739,1.4256,0.5960,-0.5126,1.628
12.443304,1.6224,0.4735,-0.2430,1.707
12.443887,1.7944,0.2746,0.1512,1.822
12.444801,1.9017,0.1016,0.5986,1.996
12.445526,2.0129,-0.0666,0.9849,2.242
12.446264,2.0337,-0.2171,1.3492,2.450
12.447015,1.9706,-0.4255,1.7208,2.651
12.447772,1.8457,-0.6427,2.0544,2.836
12.449622,1.7361,-0.8293,2.2815,2.984
12.450827,1.5541,-0.9821,2.3522,2.985
12.452910,1.3700,-1.1517,2.3650,2.966
12.458366,1.1531,-1.3198,2.2052,2.817
12.462224,0.9370,-1.4221,1.9640,2.600
12.470152,0.7382,-1.5139,1.7038,2.396
12.472962,0.4969,-1.5517,1.3431,2.111
12.476815,0.2774,-1.6069,1.0467,1.938
12.481707,0.0311,-1.5404,0.7262,1.703
12.487220,-0.1664,-1.4400,0.4459,1.517
12.500262,-0.3806,-1.3797,0.0814,1.434
12.501260,-0.5365,-1.2843,-0.2311,1.411
12.501895,-0.6502,-1.0812,-0.4560,1.342
12.539159,-0.7229,-0.8971,-0.6819,1.339
12.542071,-0.7587,-0.6856,-0.8275,1.315
12.544777,-0.7108,-0.4750,-0.8862,1.231
12.546131,-0.5489,-0.2601,-0.9296,1.110
12.547303,-0.3427,-0.0935,-0.9796,1.042
12.548374,-0.1185,0.0685,-1.0529,1.062
12.549314,0.1696,0.1883,-1.0185,1.050
12.550792,0.4835,0.3279,-0.9648,1.128
12.551659,0.7927,0.4302,-0.9327,1.297
12.554183,1.0643,0.5071,-0.8385,1.447
12.558327,1.3496,0.5444,-0.7086,1.619
12.562775,1.6229,0.5296,-0.5813,1.803
12.568303,1.8779,0.5442,-0.4589,2.008
12.573179,2.1110,0.4705,-0.3415,2.190
12.577303,2.2468,0.4042,-0.2696,2.299
12.581780,2.3124,0.3496,-0.1907,2.346
12.588027,2.3378,0.2730,-0.1382,2.358
12.592646,2.2426,0.1960,-0.1241,2.255
12.597245,2.1374,0.1237,-0.1320,2.145
12.607306,1.9918,0.0728,-0.1762,2.001
12.609218,1.7394,-0.0112,-0.2044,1.751
12.612730,1.5309,-0.0800,-0.2289,1.550
12.652217,1.3324,-0.1767,-0.2543,1.368
12.653804,1.1221,-0.2577,-0.3048,1.191
12.656180,0.8925,-0.3875,-0.3587,1.037
12.658790,0.6488,-0.5281,-0.4113,0.932
12.660776,0.5610,-0.5526,-0.3262,0.852
12.661612,0.4693,-0.5741,-0.2394,0.779
12.662534,0.3505,-0.5742,-0.1910,0.699
12.663417,0.2184,-0.5458,-0.2478,0.638
12.664221,0.1711,-0.4727,-0.3257,0.599
12.664828,0.1416,-0.4172,-0.4724,0.646
12.667283,0.1494,-0.3983,-0.6713,0.795
12.672734,0.2307,-0.3560,-0.8936,0.989
12.678459,0.2919,-0.3306,-1.1419,1.224
12.681807,0.3446,-0.2763,-1.3373,1.408
12.687287,0.3984,-0.2431,-1.4896,1.561
12.692842,0.4357,-0.1878,-1.5582,1.629
12.696706,0.4630,-0.1175,-1.6459,1.714
12.702236,0.4917,-0.0706,-1.6978,1.769
12.707389,0.4761,-0.0136,-1.7472,1.811
12.712422,0.5377,0.0294,-1.8228,1.901
12.726535,0.5571,0.0632,-1.9150,1.995
12.728535,0.5721,0.0785,-1.9594,2.043
12.730339,0.6235,0.0894,-2.0085,2.105
12.736516,0.6444,0.1849,-1.9931,2.103
12.739814,0.7064,0.1663,-2.0068,2.134
12.741604,0.7329,0.1987,-1.9967,2.136
12.777177,0.7225,0.2582,-1.9917,2.134
12.780300,0.7446,0.2969,-1.9106,2.072
12.782060,0.7854,0.3507,-1.8250,2.018
12.783097,0.7924,0.4075,-1.7327,1.948
12.783949,0.7782,0.4362,-1.6431,1.870
12.785748,0.7644,0.5157,-1.5731,1.823
12.786928,0.7107,0.5984,-1.4916,1.757
12.787855,0.6416,0.6290,-1.3867,1.652
12.788815,0.5160,0.6722,-1.2295,1.493
12.792520,0.4533,0.7111,-1.1206,1.402
12.797770,0.2855,0.7364,-1.0050,1.278
12.802770,0.1582,0.7791,-0.8682,1.177
12.807839,0.0419,0.8151,-0.7414,1.103
12.813112,-0.0231,0.8181,-0.5766,1.001
12.818714,-0.0583,0.8237,-0.4240,0.928
12.821814,-0.1354,0.8316,-0.2046,0.867
12.827281,-0.2112,0.8269,-0.0640,0.856
12.832041,-0.2920,0.7662,0.0747,0.823
12.841179,-0.4348,0.7472,0.2761,0.908
12.843578,-0.6676,0.7813,0.4830,1.135
12.847349,-0.8470,0.7699,0.7770,1.383
12.892916,-0.9161,0.8035,1.0769,1.626
12.896012,-1.0213,0.8506,1.3422,1.889
12.898737,-1.1549,0.8291,1.4561,2.035
12.902174,-1.2408,0.8131,1.6104,2.190
12.904108,-1.2314,0.7379,1.7164,2.238
12.905086,-1.2753,0.6079,1.8152,2.300
12.905818,-1.2031,0.5140,1.7778,2.207
12.906756,-1.0917,0.3921,1.7115,2.068
12.907427,-1.0245,0.2707,1.6240,1.939
12.908063,-1.1307,0.2366,1.4000,1.815
12.908667,-1.3000,0.1945,1.0802,1.701
12.909252,-1.2896,0.2268,0.6978,1.484
12.914488,-1.2025,0.2742,0.4558,1.315
12.918049,-0.9438,0.1853,0.4248,1.051
12.921881,-0.7255,0.1767,0.5417,0.922
12.926297,-0.6210,0.3948,0.7006,1.016
12.931429,-0.5463,0.6545,0.7999,1.169
12.936661,-0.5833,0.9375,0.8439,1.390
12.941582,-0.5879,1.2302,0.8919,1.629
12.946386,-0.5327,1.5328,0.9893,1.900
12.954176,-0.4664,1.7377,1.0975,2.108
12.957468,-0.3182,1.8499,1.2669,2.265
12.961773,-0.0542,1.8524,1.5096,2.390
12.999547,0.2091,1.7259,1.7945,2.499
13.001438,0.5299,1.4412,2.0048,2.525
13.002835,0.7988,1.0817,2.2175,2.593
13.003419,1.0958,0.7018,2.3301,2.669
13.004186,1.3262,0.2865,2.3958,2.753
13.004636,1.4406,-0.1263,2.4341,2.831
13.005018,1.4254,-0.5039,2.3783,2.818
13.005432,1.3055,-0.7798,2.3152,2.770
13.005825,1.1156,-1.0290,2.1876,2.662
13.011287,0.8968,-1.2042,1.9888,2.492
13.020221,0.6382,-1.3298,1.7384,2.280
13.022024,0.3833,-1.3991,1.5227,2.103
13.026278,0.0919,-1.4962,1.2439,1.948
13.031150,-0.2100,-1.5375,0.8855,1.787
13.036967,-0.5154,-1.5423,0.4766,1.695
13.041238,-0.7608,-1.5390,0.1676,1.725
13.045993,-1.0274,-1.5252,-0.1203,1.843
13.051327,-1.1822,-1.4842,-0.3610,1.931
13.056331,-1.3183,-1.3963,-0.5953,2.010
13.061099,-1.4757,-1.2759,-0.8617,2.133
13.069114,-1.5219,-1.1202,-1.0386,2.156
13.072443,-1.5769,-0.9549,-1.2677,2.237
13.080221,-1.5798,-0.7602,-1.3963,2.241
13.081922,-1.5866,-0.5667,-1.5063,2.260
13.102894,-1.5419,-0.3789,-1.5457,2.216
13.104045,-1.5369,-0.1938,-1.5820,2.214
13.105319,-1.5009,-0.0474,-1.5125,2.131
13.107017,-1.3677,0.0697,-1.4330,1.982
13.107662,-1.2328,0.1696,-1.2936,1.795
13.112557,-1.1084,0.1540,-1.0869,1.560
13.116606,-0.8793,0.1566,-0.8535,1.235
13.121317,-0.6724,0.1004,-0.5550,0.878
13.126277,-0.4655,-0.0462,-0.2173,0.516
13.131036,-0.3007,-0.1644,0.1195,0.363
13.136112,-0.1841,-0.3100,0.3938,0.534
13.142249,-0.0593,-0.4071,0.5967,0.725
13.146172,-0.0109,-0.5714,0.7744,0.962
13.151940,-0.0091,-0.6698,0.9131,1.132
13.156271,-0.0697,-0.7765,0.9390,1.220
13.160772,-0.1061,-0.8726,0.8500,1.223
13.165974,-0.1440,-0.9391,0.7801,1.229
13.172254,-0.1878,-0.9873,0.6072,1.174
13.176010,-0.1894,-0.9955,0.4221,1.098
13.181989,-0.1775,-1.0301,0.1623,1.058
13.186599,-0.1423,-1.0304,-0.0960,1.045
13.191140,-0.0910,-1.0289,-0.3653,1.096
13.196149,-0.0335,-1.0181,-0.7009,1.237
13.205552,0.0488,-1.0233,-0.9575,1.402
13.207231,0.1103,-1.0125,-1.2002,1.574
13.213269,0.1723,-0.9038,-1.3863,1.664
13.237431,0.2751,-0.8237,-1.5355,1.764
13.238820,0.3469,-0.7694,-1.6336,1.839
13.240077,0.3234,-0.6596,-1.8073,1.951
13.240993,0.3628,-0.5159,-1.8605,1.964
13.242167,0.3652,-0.3984,-1.8456,1.923
13.243157,0.3217,-0.2882,-1.8248,1.875
13.245977,0.2974,-0.2144,-1.7595,1.797
13.251367,0.3043,-0.1321,-1.6830,1.715
13.256252,0.2224,-0.1063,-1.5925,1.611
13.261127,0.1833,-0.0727,-1.5884,1.601
13.266207,0.1078,-0.0865,-1.5796,1.586
13.271169,-0.0017,-0.0690,-1.5492,1.551
13.276173,-0.1073,-0.0992,-1.4877,1.495
13.281704,-0.1712,-0.1033,-1.4285,1.442
13.285821,-0.3736,-0.0841,-1.3665,1.419
13.290714,-0.5542,-0.0681,-1.3041,1.419
13.296340,-0.6989,-0.0078,-1.3296,1.502
13.300979,-0.8657,0.0394,-1.3211,1.580
13.306784,-0.9758,0.1093,-1.3049,1.633
13.311941,-1.0513,0.1660,-1.3288,1.703
13.316210,-1.1097,0.2839,-1.3309,1.756
13.320818,-1.0845,0.3600,-1.2849,1.720
13.325578,-1.0240,0.4523,-1.2485,1.677
13.331788,-0.9881,0.5156,-1.1574,1.607
13.336681,-0.8744,0.5929,-1.1145,1.536
13.341037,-0.7377,0.6747,-1.0144,1.424
13.346816,-0.6114,0.7133,-0.8813,1.288
13.351937,-0.4928,0.7686,-0.6553,1.124
13.356772,-0.3502,0.7828,-0.4033,0.948
13.360925,-0.2171,0.8082,-0.2088,0.862
13.395172,-0.1450,0.8232,-0.0285,0.836
13.396304,-0.0929,0.8178,0.1882,0.844
13.396894,0.0044,0.8013,0.4653,0.927
13.397675,0.1011,0.7754,0.7768,1.102
13.398349,0.1380,0.7232,1.0846,1.311
13.399033,0.0967,0.7018,1.3171,1.496
13.399762,0.1115,0.6723,1.6184,1.756
13.407635,0.1209,0.6462,1.8092,1.925
13.408671,0.1090,0.6186,1.9545,2.053
13.410836,0.1052,0.6085,1.9589,2.054
13.420967,0.0235,0.5607,1.8249,1.909
13.422334,-0.1145,0.5336,1.5882,1.679
13.425871,-0.1221,0.4875,1.2437,1.341
13.430768,-0.1747,0.4808,0.8194,0.966
13.436322,-0.3426,0.4787,0.3554,0.688
13.441652,-0.6493,0.4380,-1.2972,1.515
13.446167,-1.3486,0.7410,-3.7354,4.040
13.454388,-1.6160,0.9857,-2.6978,3.296
13.456489,-1.4789,0.8577,-0.6736,1.837
13.461037,-1.2213,0.7306,-0.2696,1.448
13.491750,-0.8124,0.6628,-0.3614,1.109
13.492777,-0.6236,0.7173,-0.2917,0.994
13.493345,-0.4692,0.8270,0.1447,0.962
13.493873,-0.2513,0.8435,0.8700,1.238
13.494374,-0.0533,0.8656,1.3516,1.606
13.494880,0.0785,0.9239,1.6117,1.859
13.496103,0.1310,1.0015,1.7174,1.992
13.503574,0.0602,1.0411,1.7045,1.998
13.505905,-0.0125,1.0647,1.7142,2.018
13.511212,0.0828,1.0582,1.6196,1.936
13.517186,0.1893,1.0124,1.3606,1.707
13.521303,0.3348,0.8876,1.0545,1.418
13.529085,0.4752,0.7492,0.6553,1.103
13.530792,0.5539,0.5893,0.2459,0.845
13.536706,0.6502,0.4377,0.0935,0.789
13.541371,0.7364,0.3148,0.0677,0.804
13.545901,0.8110,0.2020,0.0390,0.837
13.552866,0.8326,0.0688,0.0071,0.835
13.560586,0.9112,-0.0658,0.0486,0.915
13.561639,1.0156,-0.1797,0.1512,1.042
13.569124,1.1149,-0.2808,0.3153,1.192
13.593282,1.2192,-0.3886,0.5819,1.406
13.594357,1.2573,-0.4948,0.8894,1.618
13.595149,1.2988,-0.5881,1.1139,1.809
13.596096,1.2962,-0.7035,1.3951,2.030
13.597411,1.2643,-0.8091,1.5688,2.171
13.598026,1.2773,-0.9173,1.6880,2.307
