time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.804159,0.0869,0.0998,-0.1363,0.190
7.809120,0.0943,0.0520,-0.1046,0.150
7.815283,0.0732,0.0620,-0.0971,0.137
7.819316,0.0713,0.0628,-0.0447,0.105
7.824186,0.0858,0.0399,-0.0450,0.105
7.830140,0.0689,0.0385,-0.0002,0.079
7.835011,0.0563,0.0416,0.0159,0.072
7.839980,0.0195,0.0160,0.0463,0.053
7.844845,0.0395,0.0423,0.0957,0.112
7.848677,0.0017,0.0487,0.1046,0.115
7.854199,-0.0077,0.0331,0.1375,0.142
7.858599,0.0204,0.0407,0.1539,0.160
7.863948,0.0502,0.0427,0.1705,0.183
7.869641,0.0485,0.0324,0.1468,0.158
7.874102,0.0823,-0.0021,0.0785,0.114
7.879235,0.1162,-0.0272,0.0679,0.137
7.886025,0.1028,0.0307,0.0409,0.115
7.889401,0.1067,0.0360,0.0260,0.116
7.893925,0.1257,0.0151,-0.0292,0.130
7.899791,0.1480,0.0089,-0.0865,0.172
7.904779,0.1186,-0.0038,-0.1128,0.164
7.911054,0.1094,0.0007,-0.1225,0.164
7.915411,0.1032,0.0155,-0.1302,0.167
7.920201,0.0381,0.0403,-0.1334,0.144
7.926499,0.0282,0.0324,-0.1108,0.119
7.930108,0.0041,0.0206,-0.1148,0.117
7.942565,-0.0317,-0.0120,-0.0835,0.090
7.943528,-0.0414,0.0010,-0.0383,0.056
7.944078,-0.0847,-0.0118,0.0135,0.087
7.949258,-0.0570,-0.0220,0.0672,0.091
7.957688,-0.0420,-0.0277,0.0874,0.101
7.959336,-0.0774,-0.0838,0.0935,0.147
7.965064,-0.0748,-0.0805,0.1021,0.150
7.970141,-0.0700,-0.0828,0.1443,0.180
7.974959,-0.0795,-0.0950,0.0961,0.157
7.979011,-0.0956,-0.0936,0.1057,0.171
7.984512,-0.0781,-0.1189,0.0489,0.150
7.989624,-0.0960,-0.1017,0.0617,0.153
7.993962,-0.1109,-0.1230,-0.0014,0.166
7.998914,-0.1444,-0.1230,-0.0473,0.195
8.004262,-0.1512,-0.1063,-0.0738,0.199
8.009381,-0.1436,-0.0920,-0.1334,0.217
8.014994,-0.1169,-0.0871,-0.1760,0.229
8.020131,-0.1188,-0.0864,-0.2019,0.250
8.024118,-0.0945,-0.0686,-0.1709,0.207
8.029607,-0.0752,-0.0479,-0.1571,0.181
8.034969,-0.0752,-0.0673,-0.1531,0.183
8.039614,-0.0185,-0.0933,-0.1184,0.152
8.043865,0.0064,-0.0808,-0.0818,0.115
8.049219,-0.0213,-0.0943,-0.1025,0.141
8.054890,-0.0417,-0.0482,-0.0567,0.085
8.059637,-0.0241,-0.0380,-0.0160,0.048
8.064286,-0.0495,-0.0208,-0.0445,0.070
8.071128,-0.0510,-0.0015,-0.0561,0.076
8.078317,-0.0664,0.0199,-0.0509,0.086
8.079817,-0.1031,0.0220,-0.0529,0.118
8.088141,-0.0869,0.0123,-0.0358,0.095
8.089524,-0.0538,0.0097,-0.0213,0.059
8.094194,-0.0397,0.0262,-0.0235,0.053
8.100756,-0.0305,-0.0024,0.0003,0.031
8.105108,-0.0378,0.0239,-0.0378,0.059
8.109645,-0.0262,-0.0281,-0.0663,0.077
8.114789,-0.0338,-0.0273,-0.0471,0.064
8.119083,-0.0060,-0.0216,-0.0447,0.050
8.124209,-0.0076,0.0034,0.0097,0.013
8.129320,-0.0287,0.0379,0.0494,0.069
8.134018,0.0044,0.0626,0.0744,0.097
8.139155,0.0250,0.0517,0.0969,0.113
8.144069,0.0453,0.0857,0.1193,0.154
8.152255,0.0678,0.0764,0.1108,0.151
8.154048,0.1046,0.0716,0.1333,0.184
8.159538,0.1344,0.0596,0.1510,0.211
8.164262,0.2000,0.0496,0.1331,0.245
8.169275,0.1991,0.0371,0.1297,0.240
8.173736,0.1845,0.0242,0.1123,0.217
8.178781,0.1869,0.0159,0.0833,0.205
8.189308,0.1564,0.0430,0.0546,0.171
8.190684,0.0980,0.0767,0.0192,0.126
8.194147,0.0877,0.0794,-0.0421,0.126
8.199102,0.0657,0.0819,-0.0410,0.113
8.210114,0.0200,0.0987,-0.0804,0.129
8.211913,0.0456,0.0919,-0.0555,0.117
8.213898,0.0444,0.0448,-0.0806,0.102
8.220061,0.0213,0.0744,-0.0747,0.108
8.224188,0.0669,0.0849,-0.0643,0.126
8.229722,0.0786,0.0408,-0.0539,0.104
8.236145,0.0425,0.0256,-0.0508,0.071
8.241095,0.0610,0.0487,0.0234,0.081
8.243778,0.0578,0.0052,0.0306,0.066
8.248819,0.0424,-0.0026,0.0734,0.085
8.253849,0.0054,-0.0482,0.0992,0.110
8.258571,0.0113,-0.0416,0.1012,0.110
8.263493,0.0268,-0.0162,0.0748,0.081
8.269146,-0.0192,-0.0361,0.0699,0.081
8.274174,-0.0238,-0.0226,0.0913,0.097
8.279373,-0.0492,0.0024,0.0769,0.091
8.285025,-0.0783,-0.0417,0.0127,0.090
8.289209,-0.0946,-0.0259,-0.0201,0.100
8.293979,-0.0722,-0.0385,-0.0409,0.091
8.299949,-0.0522,-0.0485,-0.0546,0.090
8.304296,-0.0846,-0.0866,-0.0516,0.132
8.308944,-0.0458,-0.0456,-0.0987,0.118
8.314267,-0.0552,-0.0401,-0.0910,0.114
8.321278,-0.0458,-0.0461,-0.0479,0.081
8.325417,-0.0229,-0.0446,-0.0243,0.056
8.329273,-0.0384,-0.0240,-0.0034,0.045
8.345825,-0.0230,-0.0367,0.0220,0.049
8.347321,-0.0129,-0.0493,-0.0026,0.051
8.348582,0.0182,-0.0642,0.0443,0.080
8.351659,-0.0247,-0.0342,0.0197,0.047
8.357462,-0.0294,-0.0476,0.0169,0.058
8.359685,-0.0486,-0.0352,0.0262,0.065
8.365674,-0.0462,-0.0066,0.0237,0.052
8.369921,-0.0321,-0.0121,0.0453,0.057
8.373782,-0.0681,0.0007,0.0219,0.072
8.378630,-0.0448,0.0153,0.0014,0.047
8.384313,-0.0148,0.0225,-0.0022,0.027
8.389084,0.0219,0.0151,-0.0342,0.043
8.393796,0.0320,0.0076,-0.0848,0.091
8.398951,0.0324,0.0099,-0.0947,0.101
8.403783,0.0732,0.0405,-0.1235,0.149
8.409197,0.0948,0.0424,-0.1378,0.173
8.413663,0.0714,0.0327,-0.1711,0.188
8.420085,0.1054,0.0544,-0.1783,0.214
8.424523,0.1011,0.0573,-0.1856,0.219
8.428831,0.1112,0.0489,-0.1552,0.197
8.436023,0.0932,0.0580,-0.1229,0.165
8.440106,0.0874,0.0509,-0.1103,0.150
8.444370,0.1034,0.0729,-0.1123,0.169
8.449949,0.0839,0.0595,-0.1168,0.156
8.454334,0.0534,0.0395,-0.1097,0.128
8.460056,0.0376,0.0485,-0.0695,0.093
8.464276,0.0221,0.0506,-0.0275,0.062
8.470409,-0.0028,0.0005,-0.0404,0.041
8.474335,-0.0253,0.0101,-0.0343,0.044
8.479783,-0.0171,0.0457,0.0503,0.070
8.492265,-0.0402,0.0404,0.0393,0.069
8.494729,-0.0893,0.0324,0.0380,0.102
8.496577,-0.0549,0.0217,0.0821,0.101
8.503993,-0.0541,-0.0035,0.0737,0.092
8.505947,-0.0771,-0.0242,0.0586,0.100
8.522880,-0.0501,0.0024,0.1220,0.132
8.524311,-0.0353,0.0188,0.0902,0.099
8.525202,-0.0324,-0.0150,0.0707,0.079
8.526014,-0.0674,-0.0227,0.0657,0.097
8.528996,-0.0734,0.0195,0.0299,0.082
8.534060,-0.0508,0.0209,0.0157,0.057
8.538977,-0.0662,0.0082,-0.0078,0.067
8.543478,-0.0958,0.0267,0.0209,0.102
8.549069,-0.0988,0.0193,-0.0196,0.103
8.554239,-0.0519,0.0147,-0.0030,0.054
8.559732,-0.0574,0.0222,0.0204,0.065
8.563676,-0.0984,-0.0152,0.0246,0.103
8.569092,-0.0652,0.0004,0.0190,0.068
8.573966,-0.0559,-0.0030,0.0585,0.081
8.578638,-0.0560,-0.0157,0.0358,0.068
8.585804,-0.0227,-0.0448,0.0299,0.058
8.589234,-0.0515,-0.0380,0.0288,0.070
8.593949,-0.0919,-0.0264,0.0419,0.104
8.599060,-0.0609,-0.0459,0.0193,0.079
8.604011,-0.0777,-0.0393,0.0112,0.088
8.609170,-0.1086,-0.0234,0.0057,0.111
8.613754,-0.0968,-0.0150,0.0336,0.104
8.622555,-0.0592,0.0001,0.0353,0.069
8.624323,-0.0504,-0.0114,0.0538,0.075
8.629467,-0.0133,-0.0256,0.0367,0.047
8.656275,0.0305,-0.0185,0.0151,0.039
8.657815,0.0597,-0.0308,-0.0085,0.068
8.659077,0.0627,-0.0073,-0.0533,0.083
8.660073,0.0754,-0.0197,-0.0835,0.114
8.660988,0.0384,0.0084,-0.1063,0.113
8.661748,-0.0316,0.0293,-0.0982,0.107
8.663430,0.0155,0.0477,-0.1281,0.138
8.668671,-0.0114,0.0852,-0.1365,0.161
8.673795,-0.0261,0.0373,-0.1427,0.150
8.678602,-0.0502,0.0564,-0.1608,0.178
8.684501,-0.0410,0.0973,-0.1457,0.180
8.689151,-0.0155,0.0740,-0.1760,0.192
8.693341,-0.0023,0.0772,-0.1444,0.164
8.698352,0.0102,0.0665,-0.0777,0.103
8.703492,0.0031,0.0349,-0.0496,0.061
8.708607,0.0337,0.0392,-0.0075,0.052
8.713899,0.0472,0.0505,-0.0322,0.076
8.724560,0.0388,0.0286,0.0263,0.055
8.726699,0.0279,0.0280,0.0465,0.061
8.730202,0.0480,0.0036,0.0666,0.082
8.751724,0.0205,0.0174,0.0604,0.066
8.753064,0.0196,0.0261,0.0804,0.087
8.754160,0.0286,0.0014,0.0813,0.086
8.755529,0.0068,-0.0065,0.0798,0.080
8.756693,0.0235,-0.0096,0.1045,0.108
8.758355,-0.0142,-0.0414,0.0887,0.099
8.763488,0.0198,-0.0137,0.1040,0.107
8.768677,0.0156,-0.0123,0.0978,0.100
8.774285,-0.0003,-0.0111,0.0655,0.066
8.778435,-0.0137,-0.0219,0.0835,0.087
8.784906,-0.0032,0.0099,0.0183,0.021
8.788598,0.0026,0.0366,0.0296,0.047
8.793490,0.0061,0.0559,0.0433,0.071
8.798345,-0.0216,0.0248,0.0784,0.085
8.803547,0.0174,0.0249,0.0562,0.064
8.808239,0.0393,0.0675,0.0629,0.100
8.813136,0.0514,0.0599,0.0646,0.102
8.819274,0.0653,0.0193,0.0212,0.071
8.823375,0.0695,0.0194,0.0162,0.074
8.828147,0.0783,0.0386,0.0372,0.095
8.835164,0.0587,0.0530,0.0201,0.082
8.838480,0.0844,0.0530,0.0268,0.103
8.843760,0.0482,0.0295,-0.0141,0.058
8.848385,0.0316,0.0370,-0.0214,0.053
8.855368,0.0272,0.0113,-0.0026,0.030
8.860958,0.0087,-0.0139,0.0254,0.030
8.863625,-0.0498,0.0065,0.0150,0.052
8.885034,-0.0649,-0.0349,-0.0024,0.074
8.886495,-0.0443,-0.0212,0.0182,0.052
8.887477,-0.0639,-0.0029,0.0529,0.083
8.888453,-0.1070,-0.0346,0.0588,0.127
8.889509,-0.0951,-0.0302,0.0432,0.109
8.893796,-0.1047,-0.0094,0.0421,0.113
8.898244,-0.1118,-0.0221,0.0576,0.128
8.904092,-0.0975,-0.0395,0.0469,0.115
8.908284,-0.0977,-0.0475,0.0435,0.117
8.913363,-0.0814,-0.0248,0.0735,0.112
8.918988,-0.1036,-0.0406,0.0441,0.120
8.924333,-0.0642,-0.0564,0.0910,0.125
8.928407,-0.0705,-0.0318,0.1067,0.132
8.935559,-0.0914,-0.0383,0.0795,0.127
8.938557,-0.0648,-0.0236,0.0907,0.114
8.944189,-0.0316,0.0075,0.1184,0.123
8.950536,0.0202,-0.0236,0.1175,0.122
8.954476,0.0170,-0.0307,0.0810,0.088
8.958305,0.0118,-0.0022,0.0543,0.056
8.963554,0.0424,-0.0238,0.0564,0.074
8.969026,0.0281,-0.0240,0.0395,0.054
8.973507,0.0167,-0.0217,-0.0201,0.034
8.978766,0.0295,-0.0027,-0.0104,0.031
8.985722,0.0281,0.0280,-0.0553,0.068
8.988940,0.0078,0.0182,-0.0382,0.043
8.993581,0.0162,0.0490,-0.0499,0.072
8.998275,0.0078,0.0298,-0.0781,0.084
9.008238,0.0445,0.0513,-0.0871,0.110
9.010136,0.0499,0.0491,-0.1152,0.135
9.013964,0.1004,0.0424,-0.1194,0.162
9.034161,0.1126,0.0645,-0.0952,0.161
9.035617,0.0985,0.0889,-0.0903,0.160
9.036714,0.0820,0.0681,-0.1092,0.153
9.037756,0.0916,0.0474,-0.0828,0.132
9.038592,0.0748,0.0672,-0.0328,0.106
9.043428,0.0579,0.0914,-0.0093,0.109
9.048161,0.0314,0.1011,-0.0144,0.107
9.053421,0.0168,0.0558,0.0043,0.058
9.058302,0.0043,0.0534,0.0208,0.057
9.063233,0.0367,0.0603,-0.0009,0.071
9.070275,0.0283,0.1049,0.0395,0.116
9.073675,0.0247,0.0945,0.0060,0.098
9.078810,0.0495,0.0674,-0.0010,0.084
9.086152,0.0269,0.0785,0.0180,0.085
9.088426,0.0544,0.0801,-0.0105,0.097
9.093472,0.0605,0.0579,-0.0127,0.085
9.100564,0.0573,0.0741,-0.0150,0.095
9.104658,0.0211,0.0525,-0.0032,0.057
9.108458,0.0281,0.0454,0.0061,0.054
9.113050,0.0258,0.0387,-0.0228,0.052
9.122746,0.0119,0.0324,-0.0160,0.038
9.124229,0.0149,0.0356,-0.0189,0.043
9.128551,-0.0273,0.0484,-0.0146,0.057
9.135374,-0.0289,0.0445,0.0348,0.063
9.147499,-0.0284,-0.0260,0.0625,0.073
9.149707,-0.0306,-0.0084,0.0806,0.087
9.151646,-0.0425,-0.0007,0.0797,0.090
9.157568,-0.0144,0.0020,0.0551,0.057
9.158923,0.0298,0.0116,0.0831,0.089
9.164196,0.0357,0.0493,0.0826,0.103
9.168310,-0.0202,0.0436,0.0584,0.076
9.173108,0.0100,0.0118,0.0606,0.063
9.177889,0.0190,0.0204,0.0367,0.046
9.183536,0.0188,0.0336,0.0036,0.039
9.188530,0.0045,-0.0126,0.0016,0.013
9.193078,0.0354,-0.0205,-0.0288,0.050
9.198044,0.0422,-0.0639,-0.0496,0.091
9.203450,0.0013,-0.0546,-0.0251,0.060
9.209651,-0.0514,-0.0379,-0.0389,0.075
9.213020,-0.0609,0.0049,-0.0266,0.067
9.217764,-0.0869,0.0571,-0.0287,0.108
9.223334,-0.0531,0.0472,-0.0143,0.073
9.228036,-0.0288,0.0281,0.0071,0.041
9.237350,0.0005,0.0352,0.0140,0.038
9.239552,0.0228,-0.0171,-0.0028,0.029
9.243482,0.0406,-0.0428,0.0350,0.069
9.248457,0.0630,-0.0590,0.0560,0.103
9.263726,0.0284,-0.0633,0.0413,0.081
9.265941,0.0297,-0.0203,0.0149,0.039
9.268112,-0.0022,-0.0185,-0.0063,0.020
9.269398,-0.0742,0.0021,0.0179,0.076
9.272940,-0.0649,0.0292,-0.0314,0.078
9.279212,-0.0510,0.0438,0.0052,0.067
9.284651,-0.0563,0.0510,-0.0248,0.080
9.289696,-0.0067,0.0459,-0.0330,0.057
9.295045,0.0355,0.0574,-0.0126,0.069
9.299851,0.0443,0.0404,0.0004,0.060
9.303284,0.0557,-0.0049,-0.0128,0.057
9.308344,0.0602,-0.0188,-0.0521,0.082
9.312651,0.0244,-0.0396,-0.0627,0.078
9.319283,-0.0179,-0.0646,-0.0425,0.079
9.323106,-0.0791,-0.0440,-0.0605,0.109
9.328365,-0.1616,-0.0351,-0.0358,0.169
9.334059,-0.1845,-0.0496,-0.0021,0.191
9.339125,-0.2314,-0.0398,-0.0210,0.236
9.342983,-0.2404,-0.0512,0.0194,0.247
9.348598,-0.2045,-0.0218,0.0024,0.206
9.354401,-0.1905,-0.0519,-0.0003,0.197
9.359390,-0.1910,-0.0889,0.0707,0.222
9.362793,-0.1771,-0.0877,0.0342,0.201
9.368507,-0.1301,-0.1128,0.0314,0.175
9.373943,-0.1092,-0.1046,0.0358,0.155
9.378576,-0.0812,-0.0989,0.0212,0.130
9.400307,-0.0866,-0.0864,0.0306,0.126
9.401936,-0.0752,-0.0244,0.0092,0.080
9.402592,-0.0615,0.0014,0.0022,0.062
9.403142,-0.0646,0.0077,-0.0164,0.067
9.403694,-0.0511,0.0045,-0.0563,0.076
9.410541,-0.0189,0.0440,-0.0816,0.095
9.415021,0.0152,0.0405,-0.0449,0.062
9.419048,0.0772,0.0418,-0.0822,0.120
9.425357,0.0978,0.0290,-0.0860,0.133
9.428316,0.1061,0.0426,-0.0993,0.151
9.434688,0.0760,0.0513,-0.0769,0.120
9.439391,0.0458,0.0695,-0.0950,0.126
9.443405,0.0538,0.0993,-0.0821,0.140
9.448841,0.0283,0.1027,-0.0930,0.141
9.454628,0.0482,0.0871,-0.1015,0.142
9.459448,0.0750,0.0952,-0.0552,0.133
9.464149,0.0873,0.0820,-0.0996,0.156
9.474144,0.0734,0.0833,-0.1246,0.167
9.476657,0.0412,0.0920,-0.1354,0.169
9.478565,0.0547,0.0984,-0.1557,0.192
9.487866,0.0520,0.1146,-0.1593,0.203
9.490048,0.0331,0.0574,-0.1488,0.163
9.494776,0.0286,0.0628,-0.1505,0.166
9.499157,0.0074,0.0425,-0.1240,0.131
9.504357,0.0195,0.0109,-0.1072,0.110
9.508578,0.0098,0.0370,-0.0529,0.065
9.513272,0.0139,0.0323,-0.0491,0.060
9.520703,-0.0136,0.0279,-0.0192,0.037
9.523601,-0.0390,0.0355,0.0103,0.054
9.528391,-0.0076,0.0311,0.0872,0.093
9.534311,0.0304,0.0052,0.1184,0.122
9.542244,0.0512,-0.0256,0.1329,0.145
9.544708,0.0385,-0.0353,0.1831,0.190
9.549516,0.0450,-0.0309,0.2022,0.209
9.565458,0.0634,-0.0057,0.2166,0.226
9.566573,0.0487,-0.0049,0.2358,0.241
9.567140,0.0607,-0.0212,0.1981,0.208
9.567665,0.0375,0.0286,0.1634,0.170
9.575192,0.0508,0.0516,0.1148,0.136
9.580750,0.0836,0.0361,0.0976,0.133
9.583248,0.0831,0.0253,0.0474,0.099
9.588636,0.1019,0.0573,-0.0190,0.118
9.593896,0.0827,0.0607,-0.0540,0.116
9.598331,0.0614,0.0714,-0.0461,0.105
9.605054,0.0661,0.0914,-0.0240,0.115
9.607755,0.0944,0.1161,-0.0568,0.160
9.614057,0.0913,0.1243,-0.0371,0.159
9.619678,0.0926,0.1112,-0.0509,0.153
9.624318,0.0842,0.1007,-0.0410,0.137
9.629703,0.1135,0.1261,-0.0573,0.179
9.633745,0.1210,0.1134,-0.0356,0.170
9.637994,0.1166,0.1535,0.0119,0.193
9.643207,0.0959,0.1436,-0.0527,0.181
9.648166,0.0686,0.1032,-0.0314,0.128
9.656561,0.0680,0.0868,-0.0246,0.113
9.659624,0.0510,0.0447,-0.0131,0.069
9.663186,0.0413,0.0100,0.0053,0.043
9.669428,-0.0018,0.0087,-0.0072,0.011
9.679016,-0.0232,-0.0091,0.0184,0.031
9.680029,-0.0587,-0.0150,0.0391,0.072
9.682760,-0.0775,0.0337,0.0335,0.091
9.688898,-0.0985,0.0294,0.0376,0.109
9.693359,-0.0837,0.0416,0.1035,0.139
9.697984,-0.0501,0.0629,0.0978,0.127
9.705628,-0.0406,0.0243,0.1018,0.112
9.708518,-0.0262,0.0332,0.1011,0.110
9.713219,-0.0097,0.0012,0.1007,0.101
9.719016,0.0043,0.0190,0.1005,0.102
9.723325,0.0253,0.0385,0.0648,0.080
9.728460,0.0010,0.0244,0.0367,0.044
9.734929,0.0056,0.0222,0.0326,0.040
9.739014,0.0170,0.0294,0.0666,0.075
9.744149,0.0259,0.0365,0.0078,0.045
9.748059,0.0108,0.0246,-0.0079,0.028
9.756289,0.0005,0.0034,-0.0353,0.036
9.759747,-0.0004,0.0063,-0.0318,0.032
9.763543,0.0102,-0.0334,-0.0520,0.063
9.771484,0.0351,0.0085,-0.0415,0.055
9.773558,0.0740,-0.0256,-0.0621,0.100
9.779131,0.0915,-0.0329,-0.0709,0.120
9.785660,0.0973,-0.0516,-0.0513,0.122
9.788515,0.1034,-0.0577,-0.0061,0.119
9.793789,0.0789,-0.0751,-0.0137,0.110
9.797945,0.0835,-0.0755,0.0166,0.114
9.808121,0.1051,-0.0663,0.0371,0.130
9.810844,0.1080,-0.1022,0.0456,0.156
9.815206,0.0779,-0.1118,0.0753,0.156
9.830769,0.0507,-0.1095,0.0692,0.139
9.834570,0.0189,-0.0980,0.0657,0.120
9.836284,0.0302,-0.0610,0.0838,0.108
9.838234,0.0247,-0.0532,0.0972,0.114
9.840622,-0.0070,-0.0651,0.0562,0.086
9.845634,0.0231,-0.0608,0.0491,0.081
9.849418,0.0552,-0.0592,0.0136,0.082
9.854249,0.0513,-0.0768,-0.0285,0.097
9.859813,0.0591,-0.0919,-0.0347,0.115
9.864023,0.0857,-0.0641,-0.0765,0.132
9.869758,0.0763,-0.0791,-0.1251,0.166
9.873656,0.0240,-0.0676,-0.1544,0.170
9.877962,0.0242,-0.0534,-0.1600,0.170
9.882875,-0.0064,-0.0390,-0.1989,0.203
9.888606,-0.0013,-0.0290,-0.1997,0.202
9.892809,0.0037,0.0053,-0.2245,0.225
9.897589,-0.0010,0.0182,-0.2280,0.229
9.905682,-0.0226,0.0338,-0.2078,0.212
9.908211,-0.0229,0.0376,-0.1784,0.184
9.913181,0.0147,0.0227,-0.1375,0.140
9.917854,0.0400,0.0129,-0.1398,0.146
9.923021,0.0670,-0.0016,-0.0518,0.085
9.929315,0.0510,0.0080,-0.0336,0.062
9.942487,0.0349,0.0293,-0.0201,0.050
9.944553,0.0617,0.0241,-0.0068,0.067
9.947149,0.0453,0.0213,0.0042,0.050
9.950813,0.0408,0.0397,0.0721,0.092
9.953637,0.0525,0.0197,0.0684,0.088
9.968355,0.0023,0.0140,0.0956,0.097
9.970999,0.0281,0.0152,0.0800,0.086
9.972540,0.0415,0.0185,0.0765,0.089
9.974133,0.0547,0.0287,0.0922,0.111
9.978210,0.0680,0.0172,0.1054,0.127
9.985740,0.0505,0.0032,0.1353,0.144
9.989316,0.0739,0.0222,0.1176,0.141
9.994281,0.0716,0.0125,0.1119,0.133
9.999220,0.0699,0.0147,0.0825,0.109
10.003212,0.0901,0.0193,0.0961,0.133
10.008565,0.0584,0.0309,0.0526,0.084
10.012674,0.0533,0.0352,0.0072,0.064
10.017825,0.0819,0.0110,0.0143,0.084
10.022924,0.0845,0.0298,0.0190,0.092
10.028214,0.0492,0.0200,0.0164,0.056
10.034467,0.0450,0.0222,-0.0407,0.065
10.038443,0.0334,0.0006,-0.0380,0.051
10.043223,0.0195,-0.0041,-0.0496,0.053
10.047571,0.0147,0.0435,-0.0255,0.053
10.053968,-0.0092,0.0622,-0.0372,0.073
10.058244,0.0002,0.0190,-0.0155,0.025
10.062532,-0.0286,0.0332,0.0107,0.045
10.074122,-0.0145,0.0234,0.0154,0.031
10.075615,0.0021,0.0186,0.0104,0.021
10.078028,-0.0145,0.0234,0.0055,0.028
10.082960,-0.0046,0.0211,-0.0089,0.023
10.099446,0.0011,-0.0238,-0.0304,0.039
10.101075,-0.0141,-0.0207,-0.0091,0.027
10.102175,-0.0312,-0.0556,-0.0497,0.081
10.103369,-0.0716,-0.0687,-0.0378,0.106
10.108426,-0.1235,-0.0581,-0.0449,0.144
10.113952,-0.1610,-0.0522,-0.0259,0.171
10.121685,-0.2175,-0.0537,-0.0093,0.224
10.125250,-0.2146,-0.0293,0.0072,0.217
10.129356,-0.2001,-0.0408,-0.0333,0.207
10.132685,-0.1553,-0.0310,-0.0069,0.159
10.138099,-0.1325,-0.0191,-0.0233,0.136
10.143187,-0.1100,-0.0430,-0.0253,0.121
10.147920,-0.0735,-0.0455,-0.0130,0.087
10.153886,-0.0587,-0.0101,0.0087,0.060
10.159267,-0.0178,-0.0321,-0.0123,0.039
10.162751,0.0064,-0.0185,-0.0332,0.039
10.171874,-0.0048,0.0211,-0.0111,0.024
10.174278,-0.0038,0.0178,-0.0677,0.070
10.178356,0.0168,0.0216,-0.1333,0.136
10.182527,0.0494,0.0328,-0.1391,0.151
10.188188,0.0272,0.0324,-0.1118,0.120
10.192627,-0.0255,0.0299,-0.1086,0.115
10.198304,0.0101,0.0041,-0.1199,0.120
10.205920,0.0284,0.0265,-0.0767,0.086
10.208241,-0.0153,0.0514,-0.0649,0.084
10.212338,-0.0160,0.0192,-0.0414,0.048
10.234990,-0.0170,0.0375,-0.0016,0.041
10.237083,-0.0013,0.0651,-0.0096,0.066
10.239271,0.0191,0.0329,0.0301,0.048
10.240789,0.0325,0.0153,0.0385,0.053
10.241799,0.0293,0.0071,0.0730,0.079
10.242864,0.0407,0.0083,0.0766,0.087
10.247630,-0.0023,0.0044,0.0351,0.035
10.254801,-0.0494,0.0216,0.0154,0.056
10.258031,-0.0272,-0.0211,0.0460,0.057
10.265213,-0.0288,-0.0163,0.0337,0.047
10.270731,-0.0592,0.0002,0.0501,0.078
10.275984,-0.0374,0.0139,0.0500,0.064
10.277983,-0.0590,0.0082,0.0048,0.060
10.282794,-0.0407,-0.0115,0.0406,0.059
10.287732,-0.0369,0.0235,0.0501,0.067
10.293133,-0.0049,0.0249,-0.0117,0.028
10.297474,-0.0278,0.0266,-0.0114,0.040
10.303139,-0.0244,0.0236,-0.0159,0.037
10.307991,-0.0092,0.0446,-0.0133,0.047
10.313078,-0.0320,0.0016,0.0034,0.032
10.318946,-0.0448,-0.0358,0.0030,0.057
10.322957,-0.0410,-0.0225,0.0072,0.047
10.328301,-0.0682,-0.0305,0.0540,0.092
10.333292,-0.0928,-0.0073,0.0623,0.112
10.338883,-0.1150,0.0111,0.1060,0.157
10.343141,-0.1157,0.0030,0.1139,0.162
10.348844,-0.1069,-0.0025,0.1644,0.196
10.356616,-0.1007,-0.0249,0.1885,0.215
10.358210,-0.1042,-0.0284,0.2220,0.247
10.363862,-0.0675,-0.0108,0.2103,0.221
10.382992,-0.0690,-0.0082,0.2726,0.281
10.384946,-0.0421,-0.0132,0.2396,0.244
10.387128,-0.0392,-0.0591,0.2452,0.255
10.388325,-0.0528,-0.0388,0.1988,0.209
10.389391,-0.0353,-0.0500,0.1529,0.165
10.392749,-0.0631,0.0049,0.1291,0.144
10.397983,-0.0241,0.0045,0.0629,0.067
10.402792,-0.0234,-0.0008,0.0329,0.040
10.409576,-0.0252,0.0127,0.0246,0.037
10.413673,-0.0295,0.0121,-0.0502,0.059
10.418122,-0.0243,0.0046,-0.1056,0.108
10.424326,0.0069,-0.0190,-0.1107,0.113
10.429477,0.0448,-0.0136,-0.0923,0.103
10.433656,0.0372,0.0158,-0.1050,0.113
10.437997,0.0083,0.0168,-0.1059,0.108
10.443875,0.0271,0.0491,-0.0667,0.087
10.447874,0.0745,0.0671,-0.0706,0.123
10.456378,0.0649,0.0638,-0.0769,0.119
10.458268,0.0769,0.0537,-0.0478,0.105
10.463021,0.0677,0.0487,-0.0546,0.100
10.474897,0.0800,0.0177,-0.0686,0.107
10.477063,0.0853,-0.0250,-0.0728,0.115
10.479445,0.0881,-0.0175,-0.0652,0.111
10.482846,0.0646,-0.0599,-0.0957,0.130
10.503217,0.0482,-0.0545,-0.1187,0.139
10.505632,0.0149,-0.0446,-0.0844,0.097
10.507943,-0.0045,-0.0114,-0.1120,0.113
10.509780,-0.0572,0.0118,-0.1297,0.142
10.511115,-0.0743,0.0132,-0.1520,0.170
10.512447,-0.0582,0.0547,-0.1383,0.160
10.520457,-0.0282,0.0314,-0.1482,0.154
10.522620,0.0180,0.0557,-0.1368,0.149
10.527834,0.0493,0.0751,-0.1396,0.166
10.532404,0.0616,0.0658,-0.1757,0.197
10.540670,0.0787,0.0567,-0.1806,0.205
10.542971,0.1193,0.0623,-0.2071,0.247
10.547083,0.0812,0.0518,-0.2264,0.246
