time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005302,0.0407,0.4086,-0.4623,0.618
0.006900,0.0976,0.3652,-0.3249,0.498
0.007956,0.1634,0.3519,-0.1982,0.436
0.013358,0.2216,0.3424,-0.0629,0.413
0.014417,0.2659,0.3507,0.0454,0.442
0.020658,0.2493,0.3095,0.1411,0.422
0.035994,0.2894,0.2524,0.2794,0.475
0.037257,0.4146,0.2176,0.3646,0.593
0.038083,0.5244,0.1357,0.4756,0.721
0.039657,0.6309,0.0213,0.6339,0.895
0.046074,0.6930,-0.1011,0.7219,1.006
0.049404,0.7299,-0.2817,0.8068,1.124
0.054885,0.7657,-0.4151,0.9100,1.260
0.063547,0.7978,-0.5590,0.9909,1.390
0.065459,0.8018,-0.7322,1.0926,1.540
0.069318,0.8402,-0.8994,1.1794,1.705
0.074696,0.8889,-1.0658,1.2849,1.891
0.079590,0.9529,-1.2248,1.3618,2.065
0.084332,1.0512,-1.3599,1.3123,2.162
0.089535,1.1122,-1.4764,1.3112,2.266
0.094744,1.1505,-1.5557,1.1988,2.276
0.100053,1.1972,-1.5671,1.0875,2.252
0.105602,1.1595,-1.6136,0.9321,2.195
0.109761,1.1567,-1.6929,0.7877,2.196
0.114631,1.1670,-1.7193,0.6328,2.172
0.119939,1.1812,-1.7475,0.4341,2.153
0.126044,1.2234,-1.7894,0.1818,2.175
0.129406,1.2054,-1.8139,-0.0665,2.179
0.135255,1.1726,-1.7897,-0.2513,2.154
0.139943,1.1059,-1.7646,-0.5184,2.146
0.144974,1.0768,-1.7001,-0.7366,2.143
0.149787,1.0592,-1.6560,-0.8940,2.160
0.159653,0.9836,-1.6200,-1.0578,2.170
0.162097,0.8737,-1.5370,-1.1826,2.127
0.164586,0.7558,-1.4808,-1.2569,2.084
0.170384,0.6460,-1.4391,-1.3262,2.061
0.176141,0.5800,-1.4546,-1.2927,2.031
0.184769,0.4352,-1.4557,-1.2045,1.939
0.190252,0.2950,-1.3658,-1.1285,1.796
0.193976,0.2216,-1.2617,-1.0552,1.660
0.195906,0.1975,-1.1387,-1.0060,1.532
0.203967,0.1178,-1.0064,-0.9570,1.394
0.206231,0.1139,-0.9123,-0.8819,1.274
0.212093,0.1068,-0.7991,-0.7666,1.113
0.216327,0.0825,-0.7173,-0.7662,1.053
0.220052,0.0414,-0.6807,-0.7254,0.996
0.227301,0.0033,-0.6580,-0.6038,0.893
0.229670,0.1066,-0.7204,-0.4853,0.875
0.234918,0.1865,-0.8429,-0.2677,0.904
0.239394,0.2408,-1.0110,0.0319,1.040
0.244353,0.2690,-1.1882,0.3464,1.267
0.249131,0.2711,-1.3576,0.7019,1.552
0.256803,0.2801,-1.4978,1.1198,1.891
0.260008,0.3170,-1.6282,1.6144,2.315
0.264107,0.3523,-1.8042,2.0663,2.766
0.273717,0.3714,-2.0003,2.4212,3.163
0.275296,0.4003,-2.1359,2.7943,3.540
0.280116,0.4223,-2.1834,2.9949,3.730
0.285463,0.4540,-2.1987,3.0141,3.758
0.290889,0.4123,-2.1421,2.9556,3.673
0.295284,0.3816,-2.0574,2.8293,3.519
0.303211,0.3361,-1.9572,2.5736,3.251
0.304588,0.2787,-1.8515,2.1697,2.866
0.311888,0.2532,-1.7780,1.8686,2.592
0.318366,0.2432,-1.7818,1.5458,2.371
0.320606,0.2103,-1.7261,1.2081,2.117
0.325052,0.2427,-1.6487,0.9224,1.905
0.329333,0.2493,-1.6018,0.6644,1.752
0.333967,0.1980,-1.4915,0.3549,1.546
0.339939,0.2273,-1.4225,0.0393,1.441
0.344656,0.2485,-1.3700,-0.4048,1.450
0.349537,0.2571,-1.3045,-0.7718,1.537
0.355424,0.3057,-1.2588,-1.1076,1.704
0.361043,0.2988,-1.2370,-1.2980,1.818
0.364810,0.2321,-1.2582,-1.4126,1.906
0.369117,0.1533,-1.2194,-1.4063,1.868
0.376984,-0.0138,-1.1187,-1.3699,1.769
0.379614,-0.0995,-1.0782,-1.2510,1.654
0.384699,-0.1448,-1.0195,-1.0685,1.484
0.393290,-0.3768,-0.8622,-0.8557,1.272
0.395876,-1.6500,-0.3923,-0.8705,1.906
0.400495,-1.7006,-0.1195,-0.4145,1.755
0.410614,-1.3479,0.0657,-0.0643,1.351
0.413485,-1.2926,0.1264,-0.0960,1.302
0.415280,-1.4536,0.0868,-0.3893,1.507
0.420414,-1.5451,0.0767,-0.4113,1.601
0.426183,-1.4114,0.0443,-0.5571,1.518
0.429737,-1.2815,0.0614,-0.6975,1.460
0.433907,-1.1979,0.2070,-0.7921,1.451
0.439576,-1.1343,0.3355,-0.7718,1.412
0.444307,-1.0573,0.4806,-0.8209,1.422
0.449132,-1.0720,0.5948,-0.8702,1.503
0.455214,-1.0563,0.7001,-0.9293,1.571
0.459192,-1.0131,0.8519,-0.9818,1.648
0.464157,-0.9621,0.9982,-1.0804,1.758
0.469759,-0.8488,1.0203,-1.2516,1.824
0.475573,-0.7426,0.9985,-1.2975,1.798
0.479319,-0.6746,0.8951,-1.2495,1.679
0.484274,-0.5610,0.7133,-1.2323,1.530
0.489758,-0.4641,0.5108,-0.9952,1.211
0.494554,-0.2601,0.3002,-0.8229,0.914
0.499521,-0.0857,0.0266,-0.5577,0.565
0.505932,0.0252,-0.1787,-0.2474,0.306
0.510031,-0.0064,-0.4482,0.2566,0.517
0.514990,-0.0494,-0.6414,0.8252,1.046
0.518852,-0.1523,-0.7815,1.3920,1.604
0.524235,-0.2651,-0.8540,1.8814,2.083
0.528979,-0.3884,-0.9098,2.4014,2.597
0.534091,-0.4745,-0.9536,2.8022,2.998
0.543055,-0.6353,-0.9391,3.0727,3.275
0.545425,-0.8103,-0.8536,3.3139,3.517
0.549703,-0.9349,-0.7624,3.4161,3.623
0.563804,-1.0041,-0.6783,3.3417,3.555
0.565982,-1.0385,-0.6545,3.1675,3.397
0.568920,-1.0591,-0.6286,2.8913,3.143
0.571135,-1.0504,-0.5452,2.6109,2.867
0.575172,-0.9665,-0.5307,2.2426,2.499
0.579251,-0.8950,-0.4647,1.9153,2.165
0.583858,-0.8239,-0.3804,1.5402,1.788
0.591890,-0.8075,-0.2988,1.2750,1.539
0.594003,-0.8144,-0.2697,1.0595,1.363
0.599122,-0.7422,-0.2163,0.8554,1.153
0.605047,-0.6890,-0.2267,0.6673,0.986
0.609263,-0.6452,-0.1739,0.4759,0.820
0.614112,-0.5938,-0.1554,0.2526,0.664
0.621090,-0.5495,-0.1855,0.0570,0.583
0.625699,-0.5145,-0.1895,-0.1421,0.566
0.629122,-0.4840,-0.1667,-0.3377,0.613
0.634056,-0.4557,-0.1669,-0.5014,0.698
0.638809,-0.4660,-0.1579,-0.6549,0.819
0.644326,-0.4295,-0.1876,-0.7601,0.893
0.649260,-0.3657,-0.1643,-0.8604,0.949
0.659538,-0.3227,-0.1520,-0.9439,1.009
0.662203,-0.2267,-0.1739,-1.0659,1.104
0.664349,-0.1546,-0.1991,-1.2120,1.238
0.669954,-0.0704,-0.2289,-1.2798,1.302
0.678258,0.0353,-0.3089,-1.3410,1.377
0.680421,0.1528,-0.4054,-1.3863,1.452
0.684561,0.2056,-0.4509,-1.3418,1.430
0.689946,0.3701,-0.4815,-1.2889,1.425
0.694906,0.4860,-0.5143,-1.2609,1.446
0.699626,0.6247,-0.5328,-1.1789,1.437
0.706062,0.8292,-0.5970,-1.1145,1.512
0.709512,0.9776,-0.6710,-1.1633,1.661
0.714498,1.1873,-0.7406,-1.2008,1.844
0.719854,1.4229,-0.7892,-1.1792,2.009
0.724942,1.6151,-0.8839,-1.2610,2.232
0.728309,1.7601,-0.9266,-1.3076,2.380
0.733529,1.9058,-0.8887,-1.2068,2.424
0.739906,1.9780,-0.9021,-1.0613,2.419
0.744171,2.0342,-0.9576,-0.8975,2.421
0.748814,2.0810,-0.8789,-0.6243,2.344
0.757415,2.1298,-0.8433,-0.4688,2.338
0.759218,2.1666,-0.8131,-0.3921,2.347
0.763907,2.2223,-0.7431,-0.2078,2.352
0.768888,2.2823,-0.6958,-0.0807,2.387
0.774040,2.3874,-0.6090,-0.0992,2.466
0.778463,2.4755,-0.6405,-0.1554,2.562
0.783638,2.6069,-0.6511,-0.1873,2.694
0.790893,2.6981,-0.6484,-0.2355,2.785
0.794321,2.7782,-0.6174,-0.1640,2.851
0.799445,2.8141,-0.6041,-0.0684,2.879
0.807151,2.8156,-0.5731,-0.0035,2.873
0.810096,2.7921,-0.5224,0.1383,2.844
0.814026,2.6981,-0.4427,0.3310,2.754
0.818659,2.5668,-0.3254,0.5531,2.646
0.824399,2.4260,-0.1757,0.6998,2.531
0.828801,2.3832,-0.0153,0.7212,2.490
0.833589,2.3212,0.1365,0.5842,2.398
0.839824,2.4436,0.2495,0.4416,2.496
0.843932,2.5683,0.3602,0.2884,2.609
0.849494,2.5760,0.4603,0.1433,2.621
0.858266,2.6461,0.5499,-0.0082,2.703
0.860576,2.6636,0.6488,-0.1306,2.745
0.863954,2.6622,0.7244,-0.1549,2.763
0.870391,2.6801,0.7980,-0.2366,2.806
0.875725,2.6333,0.8701,-0.2587,2.785
0.879641,2.6340,0.9265,-0.2525,2.804
0.884039,2.5412,0.8961,-0.2852,2.710
0.891334,2.4265,0.9008,-0.3591,2.613
0.893459,2.3784,0.9289,-0.3858,2.582
0.898906,2.2797,0.8803,-0.3084,2.463
0.908055,2.1569,0.9224,-0.2345,2.358
0.910877,2.0958,0.9329,-0.1687,2.300
0.914102,2.0027,0.9042,-0.1204,2.201
0.918684,1.9156,0.8816,-0.0752,2.110
0.924721,1.8246,0.9151,-0.1118,2.044
0.929029,1.7988,0.9043,-0.1798,2.021
0.934124,1.7732,0.9115,-0.2769,2.013
0.940418,1.7863,0.8843,-0.4198,2.037
0.944272,1.7640,0.8252,-0.5870,2.034
0.948871,1.8117,0.7894,-0.7261,2.105
0.956067,1.8580,0.7676,-0.8492,2.182
0.959489,1.9104,0.7120,-0.8463,2.207
0.964252,1.9218,0.6488,-0.9114,2.224
0.969599,1.9475,0.5395,-0.9414,2.229
0.975721,1.9302,0.4773,-0.9386,2.199
0.978894,1.9421,0.4522,-0.8768,2.178
0.983882,1.8738,0.4208,-0.8083,2.084
0.993862,1.7972,0.3825,-0.7713,1.993
0.996088,1.7054,0.3468,-0.7034,1.877
0.999278,1.6171,0.3683,-0.6355,1.776
1.010479,1.5607,0.3508,-0.5460,1.690
1.012567,1.4956,0.3253,-0.5135,1.614
1.014108,1.4644,0.3083,-0.4805,1.572
1.018720,1.4550,0.2976,-0.4662,1.557
1.023739,1.4794,0.3099,-0.4921,1.590
1.028829,1.5233,0.2782,-0.4816,1.622
1.033588,1.4978,0.2936,-0.3751,1.572
1.039577,1.4533,0.3032,-0.2252,1.502
1.044409,1.3919,0.2542,-0.1419,1.422
1.049585,1.3043,0.2350,-0.0555,1.326
1.054269,1.2738,0.2788,-0.0353,1.304
1.059344,1.2263,0.2756,-0.0334,1.257
1.064538,1.1690,0.2971,-0.0689,1.208
1.067891,1.1167,0.2906,-0.1200,1.160
1.074430,1.1247,0.2896,-0.2084,1.180
1.083681,1.0666,0.3278,-0.2742,1.149
1.087494,1.0380,0.3765,-0.4228,1.182
1.089568,1.0060,0.3977,-0.5658,1.221
1.093962,0.9729,0.4349,-0.6459,1.246
1.099357,0.9124,0.4671,-0.7664,1.280
1.107327,0.8604,0.6068,-0.7744,1.307
1.109657,0.8497,0.6699,-0.8086,1.351
1.113987,0.7655,0.6713,-0.8550,1.330
1.119229,0.6722,0.6564,-0.7772,1.219
1.125489,0.5904,0.6301,-0.6544,1.083
1.131566,0.6152,0.5253,-0.5701,0.990
1.133634,0.7486,0.4328,-0.6388,1.075
1.139966,0.8402,0.2880,-0.5999,1.072
1.143492,0.9238,0.1505,-0.5632,1.092
1.148819,1.0455,-0.0134,-0.5981,1.205
1.153759,1.1603,-0.1484,-0.7092,1.368
1.158467,1.2543,-0.2929,-0.7125,1.472
1.163841,1.3235,-0.3898,-0.7490,1.570
1.169353,1.2918,-0.4441,-0.7085,1.539
1.175996,1.2241,-0.4586,-0.6938,1.480
1.180182,1.1371,-0.4407,-0.7645,1.439
1.184275,1.0531,-0.4357,-0.8082,1.397
1.189251,1.0086,-0.4026,-0.8252,1.364
1.193731,0.9492,-0.3602,-0.8276,1.310
1.199413,0.8244,-0.3296,-0.8325,1.217
1.203431,0.6198,-0.3415,-0.7565,1.036
1.208520,0.3990,-0.3208,-0.6478,0.826
1.214129,0.2168,-0.3011,-0.4445,0.579
1.218878,0.0144,-0.3465,-0.1159,0.366
1.225164,-0.1734,-0.3899,0.2565,0.498
1.228648,-0.1988,-0.4200,0.5034,0.685
1.233699,-0.2655,-0.4270,0.5698,0.760
1.239536,-0.3518,-0.3626,0.5513,0.748
1.243726,-0.5055,-0.3478,0.6193,0.872
1.249252,-0.8076,-0.2814,0.7136,1.114
1.259032,-1.0072,-0.1894,0.8957,1.361
1.261294,-1.2007,-0.1211,1.1437,1.663
1.265134,-1.4452,-0.0187,1.3732,1.994
1.268615,-1.7002,0.0084,1.6343,2.358
1.279343,-2.0514,-0.0225,1.9815,2.852
1.281789,-2.4224,-0.0828,2.4460,3.443
1.284343,-2.7842,-0.0624,3.0204,4.108
1.291559,-3.0493,-0.0773,3.6002,4.719
1.294687,-3.1730,-0.1335,4.3153,5.358
1.298981,-3.3042,-0.1814,4.8384,5.862
1.306060,-3.4887,-0.2943,5.3096,6.360
1.310191,-3.6649,-0.4608,5.6959,6.789
1.314415,-3.8671,-0.6651,5.8928,7.080
1.319263,-3.9050,-0.8307,6.0440,7.244
1.324164,-3.8584,-0.9467,6.1143,7.292
1.329007,-3.6994,-0.9712,6.0445,7.153
1.333513,-3.4779,-1.0020,5.7750,6.815
1.339766,-3.2627,-1.0349,5.4020,6.395
1.343837,-3.0024,-1.0648,4.8921,5.838
1.349071,-2.8275,-1.0989,4.3843,5.331
1.355845,-2.6798,-1.0743,3.8591,4.820
1.360272,-2.5460,-1.0416,3.4601,4.420
1.363627,-2.4755,-0.9125,3.0700,4.048
1.368837,-2.4380,-0.7665,2.6821,3.705
1.375134,-2.3472,-0.6849,2.2651,3.333
1.378595,-2.2571,-0.5988,1.9077,3.015
1.383646,-2.1024,-0.5441,1.5956,2.695
1.393145,-1.9428,-0.5448,1.2379,2.367
1.395781,-1.7396,-0.5292,0.9278,2.041
1.398278,-1.5711,-0.5472,0.5695,1.758
1.407629,-1.3940,-0.5557,0.2490,1.521
1.410004,-1.1748,-0.5993,-0.0842,1.322
1.414003,-0.9305,-0.6252,-0.4736,1.217
1.418870,-0.7042,-0.6494,-0.9048,1.318
1.425228,-0.5720,-0.6496,-1.3066,1.567
1.428810,-0.5212,-0.6321,-1.6507,1.843
1.433685,-0.5734,-0.6225,-1.9161,2.095
1.440878,-0.7816,-0.6421,-1.9572,2.203
1.444851,-0.9766,-0.6261,-1.8414,2.176
1.449991,-1.0377,-0.6060,-1.6571,2.047
1.454315,-1.0767,-0.6110,-1.5478,1.982
1.459719,-1.0250,-0.6887,-1.4631,1.915
1.464319,-0.9530,-0.7534,-1.3669,1.829
1.469883,-0.8490,-0.8770,-1.3380,1.811
1.474856,-0.7232,-0.9927,-1.2808,1.774
1.479040,-0.6139,-1.0671,-1.2023,1.721
1.483428,-0.4617,-1.1007,-1.2004,1.693
1.489703,-0.3309,-1.0962,-1.2175,1.671
1.493841,-0.3027,-1.0517,-1.2510,1.662
1.500949,-0.4098,-0.9816,-1.2197,1.618
1.503541,-0.4389,-0.8672,-1.2643,1.595
1.513028,-0.4927,-0.7903,-1.3058,1.604
1.514889,-0.5469,-0.6503,-1.4208,1.655
1.519406,-0.5749,-0.5361,-1.5132,1.705
1.525027,-0.6142,-0.4070,-1.6502,1.807
1.530112,-0.6356,-0.3325,-1.8076,1.945
1.533452,-0.5928,-0.2810,-1.9018,2.012
1.539767,-0.5122,-0.2310,-2.0144,2.091
1.544043,-0.4058,-0.2541,-2.0496,2.105
1.548444,-0.3808,-0.3025,-1.9956,2.054
1.555620,-0.4472,-0.3378,-1.8573,1.940
1.558689,-0.5388,-0.3342,-1.6538,1.771
1.563724,-0.5805,-0.3349,-1.4212,1.571
1.568833,-0.5680,-0.2900,-1.3314,1.476
1.574269,-0.4687,-0.3144,-1.3461,1.460
1.578594,-0.4001,-0.3694,-1.3146,1.423
1.582928,-0.4246,-0.3761,-1.3469,1.461
1.590227,-0.3961,-0.3340,-1.3524,1.448
1.593737,-0.3653,-0.3601,-1.3431,1.438
1.598507,-0.3324,-0.3753,-1.3503,1.440
1.603798,-0.2568,-0.3651,-1.3955,1.465
1.609089,-0.1241,-0.3125,-1.4142,1.454
1.613920,0.0297,-0.3011,-1.4495,1.481
1.618829,0.1977,-0.2492,-1.5279,1.561
1.628508,0.2918,-0.2406,-1.6587,1.701
1.631118,0.4246,-0.2057,-1.7871,1.848
1.634116,0.5085,-0.1493,-1.9177,1.990
1.644805,0.5584,-0.1331,-2.0554,2.134
1.647360,0.6205,-0.0733,-2.2100,2.297
1.650651,0.6644,-0.0321,-2.2449,2.341
1.654289,0.7124,0.0285,-2.2870,2.396
1.659115,0.7144,0.0536,-2.3101,2.419
1.663797,0.6900,0.0887,-2.3379,2.439
1.669539,0.7327,0.1290,-2.2989,2.416
1.675372,0.7132,0.1529,-2.2194,2.336
1.679138,0.7058,0.2079,-2.1400,2.263
1.683158,0.6888,0.2366,-2.0223,2.149
1.690655,0.6191,0.2701,-1.8856,2.003
1.693569,0.5367,0.2841,-1.7705,1.872
1.698419,0.5365,0.2691,-1.6338,1.741
1.703498,0.4942,0.2846,-1.4444,1.553
1.708930,0.4544,0.2778,-1.2573,1.365
1.713552,0.3925,0.2891,-1.1729,1.270
1.718080,0.3963,0.3091,-1.0906,1.201
1.725208,0.4441,0.2807,-1.0537,1.177
1.728615,0.5237,0.2255,-1.0096,1.159
1.733142,0.6299,0.1676,-0.9486,1.151
1.740297,0.6982,0.1715,-1.0382,1.263
1.743770,0.7385,0.1419,-1.0441,1.287
1.749068,0.7298,0.1886,-0.9495,1.212
1.758676,0.7058,0.2541,-0.8764,1.154
1.761705,0.6285,0.2446,-0.7625,1.018
1.764345,0.6507,0.2605,-0.6101,0.929
1.770172,0.7658,0.2796,-0.4787,0.945
1.778966,0.8574,0.2843,-0.3534,0.970
1.781266,0.8768,0.2642,-0.0952,0.921
1.786250,0.9994,0.2113,0.1575,1.034
1.798627,1.0992,0.1623,0.4869,1.213
1.800244,1.2398,0.0754,0.7981,1.476
1.801291,1.4896,0.0073,1.0747,1.837
1.808579,1.7596,0.0313,1.2505,2.159
1.811066,2.0003,0.0543,1.3116,2.393
1.814356,1.9824,0.1299,1.5422,2.515
1.818904,1.9195,0.1879,1.6238,2.521
1.827670,1.9402,0.1999,1.4785,2.448
1.830295,1.9759,0.2240,1.3730,2.417
1.833457,1.9918,0.2751,1.2625,2.374
1.840854,1.9283,0.2758,1.2321,2.305
1.843218,1.7986,0.2695,1.2777,2.223
1.849013,1.6034,0.2320,1.4143,2.151
1.857319,1.3875,0.2042,1.5911,2.121
1.861455,1.1062,0.1198,1.8312,2.143
1.863577,0.8109,0.0651,2.1243,2.275
1.869604,0.4553,0.0018,2.5563,2.596
1.876468,-0.0519,0.0365,3.1512,3.152
1.878847,-0.5145,0.1054,3.8041,3.840
1.883882,-0.7819,0.1449,4.3217,4.394
1.890816,-0.8815,0.1751,4.6092,4.696
1.893495,-0.7709,0.2402,4.7395,4.808
1.898781,-0.5519,0.2555,4.6562,4.696
1.903939,-0.3141,0.2586,4.4750,4.493
1.911710,-0.0847,0.2806,4.1294,4.140
1.913424,0.1841,0.3110,3.7808,3.798
1.918792,0.4007,0.2992,3.5349,3.570
1.932921,0.5928,0.3191,3.2126,3.282
1.934600,0.7933,0.3341,2.9820,3.104
1.938043,0.8911,0.3343,2.7596,2.919
1.939244,0.9091,0.3281,2.5151,2.694
1.943706,0.9171,0.3612,2.2698,2.475
1.949280,0.9283,0.4161,2.0433,2.282
1.954618,0.9312,0.4349,1.8214,2.091
1.959863,0.9027,0.4105,1.5659,1.853
1.963544,0.8521,0.3955,1.3294,1.628
1.969746,0.7799,0.3516,1.0854,1.382
1.975622,0.7676,0.3151,0.9103,1.232
1.978791,0.6758,0.2143,0.7536,1.035
1.983079,0.6242,0.1306,0.6225,0.891
1.991107,0.5616,0.0781,0.5361,0.780
1.994796,0.4901,0.0259,0.4296,0.652
1.998888,0.4066,-0.0668,0.2098,0.462
2.003448,0.2581,-0.1041,0.0680,0.287
2.016839,0.0798,-0.1290,-0.0581,0.162
2.018074,-0.1316,-0.1487,-0.2142,0.292
2.018959,-0.2437,-0.1581,-0.2664,0.394
2.027774,-0.3271,-0.1856,-0.4495,0.586
2.028769,-0.2438,-0.2618,-0.7515,0.832
2.032763,-0.1043,-0.3624,-1.0651,1.130
2.038454,0.0412,-0.4339,-1.3929,1.460
2.043296,0.2264,-0.5237,-1.7806,1.870
2.048247,0.3629,-0.6002,-2.1566,2.268
2.053763,0.4823,-0.5815,-2.4829,2.595
2.061665,0.6709,-0.6634,-2.7790,2.935
2.063138,0.7739,-0.7070,-3.0592,3.234
2.068240,0.8608,-0.7121,-3.3212,3.504
2.075517,0.9350,-0.7098,-3.4526,3.647
2.077759,0.9751,-0.7815,-3.4727,3.691
2.082770,0.9362,-0.8248,-3.4699,3.687
2.089851,0.9856,-0.8353,-3.4750,3.707
2.095522,1.0085,-0.8494,-3.4184,3.664
2.097998,0.9050,-0.8607,-3.1923,3.428
2.103810,0.7346,-0.8958,-2.9377,3.158
2.110236,0.6429,-0.9172,-2.7164,2.938
2.112781,0.6199,-0.9546,-2.5542,2.796
2.117986,0.5580,-0.9892,-2.3601,2.619
2.124494,0.4023,-0.9854,-2.1554,2.404
2.128344,0.2291,-1.0176,-1.9257,2.190
2.132650,0.1773,-1.1006,-1.7544,2.079
2.138540,0.2593,-1.1462,-1.6174,1.999
2.143834,0.4272,-1.2363,-1.4475,1.951
2.148419,0.7321,-1.2921,-1.3568,2.012
2.152918,0.9863,-1.3591,-1.3622,2.162
2.160910,1.1043,-1.4538,-1.3057,2.245
2.164186,1.0394,-1.5358,-0.9889,2.102
2.169032,0.8055,-1.5767,-0.4764,1.834
2.174825,0.5672,-1.5439,0.0310,1.645
2.178784,0.5313,-1.4098,0.5364,1.599
2.183239,0.7145,-1.3233,0.8489,1.727
2.190182,1.0215,-1.2701,0.9999,1.912
2.193881,1.2907,-1.2278,1.0084,2.047
2.198152,1.5088,-1.2583,0.9201,2.169
2.204056,1.7651,-1.2764,0.8181,2.327
2.209032,1.9456,-1.2970,0.6942,2.439
2.213386,2.0748,-1.2027,0.6346,2.481
2.218329,2.0478,-1.0422,0.7051,2.404
2.226170,1.8570,-0.8717,0.9337,2.254
2.232634,1.4584,-0.6882,1.2791,2.058
2.233874,0.9678,-0.4781,1.7344,2.043
2.243219,0.5697,-0.2671,1.9598,2.058
2.244957,0.2429,-0.0905,2.0533,2.070
2.249291,-0.0013,0.0322,2.1441,2.144
2.254336,-0.3143,0.0829,2.1433,2.168
2.258827,-0.4860,0.1196,2.0792,2.139
2.263987,-0.6058,0.1601,2.0108,2.106
2.269195,-0.6759,0.1824,1.8619,1.989
2.275538,-0.6440,0.2159,1.6677,1.801
2.283224,-0.5771,0.2665,1.4896,1.620
2.284371,-0.4864,0.2501,1.2847,1.396
2.288103,-0.4817,0.2078,1.1459,1.260
2.292890,-0.5579,0.1948,1.0610,1.214
2.298587,-0.6744,0.2252,1.0562,1.273
2.303175,-0.7352,0.3078,1.0625,1.328
2.307682,-0.6994,0.3826,1.0323,1.304
2.312809,-0.6600,0.4585,1.0161,1.296
2.317433,-0.6118,0.4823,0.9093,1.197
2.327894,-0.7262,0.4897,0.8268,1.205
2.330524,-0.8758,0.4545,0.7663,1.249
2.334548,-0.9957,0.4264,0.7065,1.293
2.351822,-1.0548,0.3933,0.7073,1.329
2.353947,-1.0129,0.3862,0.6469,1.262
2.355277,-0.9828,0.4071,0.5685,1.206
2.356796,-0.9188,0.4321,0.3597,1.077
2.358410,-0.8278,0.5596,0.1665,1.013
2.363293,-0.7957,0.6944,-0.0930,1.060
2.368209,-0.8075,0.7699,-0.3043,1.156
2.374451,-0.9708,0.7415,-0.4367,1.297
2.379436,-1.1539,0.6551,-0.3614,1.375
2.382161,-1.2972,0.4747,-0.2962,1.413
2.388160,-1.4755,0.2695,-0.1283,1.505
2.392457,-1.6097,0.0372,0.1253,1.615
2.397032,-1.7909,-0.2231,0.4724,1.866
2.401882,-1.9840,-0.4194,0.8566,2.201
2.408099,-2.0434,-0.6312,1.2232,2.464
2.412389,-2.0038,-0.8120,1.4606,2.609
2.417053,-1.9231,-0.9653,1.6320,2.701
2.423370,-1.7775,-1.1113,1.7022,2.700
2.427512,-1.6079,-1.1616,1.5782,2.535
2.432456,-1.4290,-1.1289,1.3368,2.259
2.438127,-1.2545,-1.0583,0.9758,1.909
2.442519,-1.0790,-0.9541,0.5689,1.549
2.447726,-0.8801,-0.8327,0.1183,1.217
2.452435,-0.7216,-0.7175,-0.2710,1.053
2.460032,-0.6406,-0.5771,-0.6065,1.054
2.462319,-0.6078,-0.4254,-0.8190,1.105
2.467376,-0.6540,-0.3034,-0.9207,1.169
2.473483,-0.6544,-0.2184,-1.0119,1.225
2.478980,-0.6684,-0.1034,-1.0807,1.275
2.484261,-0.6551,0.0031,-1.1005,1.281
2.488584,-0.6621,0.0460,-1.1840,1.357
2.494135,-0.7465,0.0492,-1.2350,1.444
2.498346,-0.8533,0.0322,-1.2636,1.525
2.502228,-0.9187,-0.0098,-1.3581,1.640
2.508098,-1.0389,-0.0499,-1.3371,1.694
2.512885,-1.1811,-0.0571,-1.1481,1.648
2.517827,-1.2384,-0.1031,-1.0760,1.644
2.523542,-1.1952,-0.1612,-1.0443,1.595
2.527566,-1.1407,-0.2432,-1.0676,1.581
2.532682,-1.0389,-0.3052,-1.1437,1.575
2.538490,-0.8711,-0.3877,-1.1941,1.528
2.542484,-0.7425,-0.4803,-1.2740,1.551
2.547776,-0.6488,-0.5612,-1.3646,1.612
2.552600,-0.5439,-0.6251,-1.4136,1.639
2.557911,-0.4116,-0.6887,-1.4497,1.657
2.562419,-0.3933,-0.7571,-1.5039,1.729
2.567584,-0.3981,-0.8612,-1.4160,1.704
2.579659,-0.4815,-0.8914,-1.2770,1.630
2.583356,-0.5225,-0.9131,-1.1964,1.593
2.587003,-0.5620,-0.8865,-1.1522,1.559
2.588920,-0.5550,-0.8932,-1.1325,1.545
2.596165,-0.5685,-0.8858,-1.1917,1.590
2.598317,-0.5091,-0.8625,-1.2651,1.614
2.602928,-0.4273,-0.8621,-1.3666,1.671
2.610217,-0.4161,-0.9154,-1.4461,1.761
2.612924,-0.3868,-0.9511,-1.4459,1.773
2.617463,-0.3511,-0.9790,-1.4522,1.786
2.623751,-0.3593,-1.0208,-1.3452,1.727
2.628845,-0.3780,-1.0320,-1.2012,1.628
2.632449,-0.2949,-1.0248,-1.1443,1.564
2.640642,-0.2481,-1.0760,-1.0882,1.550
2.643317,-0.2062,-1.0831,-1.0613,1.530
2.649162,-0.1472,-1.0747,-0.9657,1.452
2.653460,-0.0373,-1.0960,-0.8611,1.394
2.659597,0.1570,-1.1044,-0.8598,1.408
2.663772,0.3691,-1.1497,-0.8542,1.479
2.667403,0.5876,-1.1818,-0.7653,1.526
2.675013,0.7658,-1.2195,-0.7964,1.646
2.678447,0.9446,-1.2437,-0.8733,1.789
2.683167,1.0933,-1.1895,-0.9362,1.867
2.690250,1.2046,-1.1305,-1.0214,1.942
2.694066,1.2259,-1.1241,-1.1409,2.017
2.697995,1.2457,-1.0259,-1.2280,2.028
2.702629,1.2899,-0.9169,-1.3549,2.083
