time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.299736,-0.0817,-0.1271,0.2488,0.291
16.304810,-0.0884,-0.1057,0.2233,0.262
16.310943,-0.0975,-0.0865,0.2221,0.258
16.314190,-0.0874,-0.0528,0.1570,0.187
16.320009,-0.0870,-0.0240,0.0665,0.112
16.349812,-0.1057,-0.0357,0.0718,0.133
16.351603,-0.1078,-0.0427,0.0082,0.116
16.354157,-0.0505,-0.0474,-0.0100,0.070
16.358362,0.0206,-0.0238,-0.0566,0.065
16.360553,0.0270,0.0137,-0.0768,0.083
16.361432,0.0331,0.0173,-0.1065,0.113
16.361999,0.0342,0.0326,-0.1194,0.128
16.362735,0.0469,-0.0049,-0.1585,0.165
16.363434,0.0567,0.0075,-0.1476,0.158
16.370595,0.0685,0.0384,-0.0705,0.105
16.375920,0.0302,0.0213,-0.0676,0.077
16.379825,0.0562,0.0447,-0.0364,0.080
16.385061,0.0509,0.0537,-0.0076,0.074
16.389640,0.0690,0.0532,-0.0336,0.093
16.395206,0.0910,0.0551,-0.0782,0.132
16.399211,0.0531,0.0355,-0.0748,0.098
16.403870,0.0723,0.0399,-0.1142,0.141
16.410814,0.0863,0.0511,-0.1366,0.170
16.414489,0.1428,0.0528,-0.1043,0.185
16.419526,0.1513,0.0660,-0.1222,0.205
16.449287,0.1694,0.0578,-0.1424,0.229
16.452022,0.1447,0.0543,-0.1412,0.209
16.454718,0.1229,0.0555,-0.1401,0.194
16.456840,0.1228,0.0588,-0.0656,0.151
16.458672,0.1253,0.0502,-0.0678,0.151
16.460491,0.1614,0.0205,-0.0461,0.169
16.461914,0.1976,0.0506,-0.0010,0.204
16.463782,0.1982,0.0758,-0.0464,0.217
16.465294,0.1873,0.0984,-0.0749,0.224
16.469833,0.0961,0.0569,-0.1221,0.165
16.475777,0.0843,0.0511,-0.1787,0.204
16.480764,0.1275,0.0617,-0.1614,0.215
16.485491,0.1537,0.0317,-0.1944,0.250
16.490832,0.1228,-0.0244,-0.1226,0.175
16.497029,0.1207,-0.0041,-0.0563,0.133
16.498756,0.0805,0.0064,-0.0690,0.106
16.503220,0.0381,-0.0022,-0.0080,0.039
16.509444,0.0125,-0.0177,0.0195,0.029
16.513904,0.0203,-0.0309,0.1488,0.153
16.518673,0.0471,-0.0032,0.1632,0.170
16.528613,0.0456,-0.0014,0.1801,0.186
16.529624,0.0707,0.0176,0.2137,0.226
16.533555,0.0964,0.0110,0.1595,0.187
16.538083,0.1035,0.0097,0.1225,0.161
16.559730,0.0803,0.0134,0.0622,0.102
16.561370,0.0958,0.0152,0.0001,0.097
16.562998,0.0999,-0.0116,-0.0047,0.101
16.563975,0.0590,0.0140,-0.0356,0.070
16.564643,0.0515,-0.0012,-0.0830,0.098
16.570085,0.0505,0.0311,-0.0777,0.098
16.574090,0.0632,-0.0298,-0.0820,0.108
16.579980,0.0704,-0.0479,-0.0745,0.113
16.586036,0.0557,-0.0163,-0.0838,0.102
16.592868,0.0407,-0.0114,-0.1122,0.120
16.594926,0.0539,-0.0117,-0.1072,0.121
16.600225,0.0740,-0.0049,-0.1141,0.136
16.606207,0.0962,-0.0032,-0.1330,0.164
16.611910,0.0780,0.0031,-0.1116,0.136
16.614506,0.0388,-0.0051,-0.1071,0.114
16.618888,0.0191,-0.0274,-0.0481,0.059
16.627573,-0.0120,-0.0282,0.0626,0.070
16.629436,-0.0259,-0.0002,0.1013,0.105
16.633362,-0.0844,0.0113,0.1492,0.172
16.638870,-0.0831,-0.0055,0.1970,0.214
16.654133,-0.1435,-0.0455,0.1711,0.228
16.655504,-0.1248,-0.0705,0.1716,0.224
16.656440,-0.1200,-0.0474,0.1889,0.229
16.667261,-0.1197,-0.0218,0.1160,0.168
16.668512,-0.1076,-0.0199,0.0654,0.127
16.669442,-0.1265,-0.0227,-0.0442,0.136
16.681980,-0.1122,-0.0469,-0.1339,0.181
16.684969,-0.0363,-0.0474,-0.1114,0.126
16.686589,-0.0534,-0.0576,-0.1059,0.132
16.688342,-0.1251,-0.0631,-0.1006,0.172
16.694958,-0.0967,-0.0402,-0.0834,0.134
16.699058,-0.0827,0.0012,-0.0334,0.089
16.703517,-0.0452,0.0396,-0.0077,0.061
16.708901,0.0041,0.0134,-0.0085,0.016
16.713327,0.0098,0.0396,-0.0472,0.062
16.719172,0.0528,0.0464,-0.1069,0.128
16.725267,0.0445,0.0053,-0.1186,0.127
16.729338,0.0615,0.0212,-0.1278,0.143
16.734429,0.0134,0.0221,-0.1204,0.123
16.739326,-0.0137,0.0202,-0.1061,0.109
16.745319,-0.0200,0.0085,-0.1228,0.125
16.749319,0.0090,0.0203,-0.0801,0.083
16.753705,0.0066,0.0245,-0.0664,0.071
16.765591,0.0140,0.0191,-0.0221,0.032
16.767466,0.0050,0.0089,0.0667,0.068
16.769295,0.0299,0.0014,0.0979,0.102
16.805300,0.0386,0.0037,0.1620,0.167
16.807970,0.0360,0.0255,0.2187,0.223
16.810808,0.0318,0.0050,0.2277,0.230
16.812661,0.0019,-0.0125,0.2320,0.232
16.813959,-0.0275,-0.0055,0.2057,0.208
16.817869,-0.0728,-0.0243,0.1323,0.153
16.819214,-0.0847,0.0095,0.0764,0.114
16.819869,-0.0444,-0.0042,0.1042,0.113
16.820511,0.0052,-0.0035,0.0321,0.033
16.821351,-0.0048,0.0138,-0.0228,0.027
16.825972,-0.0410,0.0569,-0.0038,0.070
16.832155,-0.0390,0.0450,-0.0585,0.084
16.834751,0.0052,0.0639,-0.0748,0.099
16.841269,0.0347,0.0348,-0.0816,0.095
16.846517,0.0212,-0.0062,-0.0696,0.073
16.849028,0.0337,0.0027,-0.0792,0.086
16.853486,0.0912,0.0185,-0.0247,0.096
16.858517,0.0814,0.0413,-0.0014,0.091
16.863822,0.0883,0.0473,-0.0163,0.101
16.868489,0.0212,0.0294,-0.0406,0.054
16.873641,0.0542,0.0282,0.0232,0.065
16.880852,0.0582,0.0292,-0.0251,0.070
16.884188,0.0764,0.0277,-0.0043,0.081
16.888068,0.0614,0.0166,0.0114,0.065
16.911971,0.0227,0.0269,-0.0466,0.058
16.914803,-0.0063,0.0180,-0.0116,0.022
16.917489,0.0385,0.0045,0.0137,0.041
16.920030,0.0286,-0.0231,0.1099,0.116
16.921633,-0.0190,-0.0240,0.1510,0.154
16.923989,-0.0329,0.0038,0.1419,0.146
16.924989,-0.0394,0.0318,0.1237,0.134
16.928613,0.0135,0.0004,0.1342,0.135
16.933553,-0.0170,-0.0067,0.0903,0.092
16.938433,0.0028,-0.0065,0.0610,0.061
16.943823,0.0249,-0.0158,0.0579,0.065
16.948185,0.0302,-0.0155,0.0052,0.034
16.952989,-0.0071,-0.0033,-0.0377,0.039
16.959637,-0.0037,0.0254,-0.0471,0.054
16.963256,0.0306,0.0038,-0.0185,0.036
16.969020,0.0243,-0.0273,0.0169,0.040
16.981553,0.0204,-0.0036,0.0281,0.035
16.984076,0.0664,0.0199,0.1009,0.122
16.987210,0.0385,0.0266,0.0783,0.091
16.989720,0.0868,0.0668,0.1296,0.170
17.021028,0.0564,0.0833,0.0905,0.135
17.027187,-0.0119,0.1021,0.0257,0.106
17.028919,-0.0202,0.0781,-0.0242,0.084
17.029864,-0.0285,0.0092,-0.0714,0.077
17.030783,-0.0485,0.0141,-0.1375,0.146
17.033223,-0.0825,0.0209,-0.1202,0.147
17.033948,-0.0596,-0.0179,-0.0937,0.112
17.034603,-0.0276,-0.0162,-0.0367,0.049
17.035147,-0.0437,0.0089,0.0221,0.050
17.037922,-0.0573,0.0361,0.0827,0.107
17.044917,-0.0140,0.0419,0.1335,0.141
17.048622,-0.0162,-0.0044,0.1840,0.185
17.055548,-0.0017,0.0048,0.2321,0.232
17.059933,-0.0014,-0.0047,0.2514,0.251
17.066839,0.0395,-0.0256,0.2115,0.217
17.068183,0.0303,-0.0246,0.1863,0.190
17.072768,0.0071,-0.0424,0.1829,0.188
17.081309,0.0103,-0.0405,0.1442,0.150
17.083507,-0.0292,-0.0384,0.0371,0.061
17.088601,-0.0615,-0.0507,-0.0002,0.080
17.118679,-0.0249,-0.0771,-0.0158,0.082
17.120005,-0.0433,-0.0891,-0.0693,0.121
17.120887,-0.0520,-0.0539,-0.0347,0.083
17.121749,-0.0658,-0.0310,-0.0385,0.082
17.122763,-0.0797,-0.0085,-0.0375,0.088
17.124523,-0.0749,0.0161,-0.0435,0.088
17.125612,-0.0254,0.0073,0.0123,0.029
17.131603,-0.0861,0.0031,-0.0154,0.088
17.133086,-0.0707,-0.0368,-0.0881,0.119
17.139200,-0.0913,-0.0221,-0.1056,0.141
17.146074,-0.0953,-0.0267,-0.0756,0.125
17.148538,-0.1374,-0.0506,-0.0460,0.153
17.153055,-0.1481,-0.0031,-0.0096,0.148
17.160397,-0.1706,0.0130,0.0477,0.178
17.163503,-0.1761,0.0100,0.0713,0.190
17.168571,-0.2100,-0.0001,0.1066,0.235
17.172627,-0.1960,0.0186,0.1820,0.268
17.178939,-0.1750,-0.0341,-0.3178,0.364
17.183936,0.2105,-0.0884,-2.3331,2.344
17.189870,0.7033,0.0749,-2.5235,2.621
17.195593,0.4871,0.2188,-0.7131,0.891
17.198828,0.0981,0.3609,0.1011,0.387
17.205139,-0.0350,0.3481,0.0493,0.353
17.210347,0.1101,0.1501,-0.0417,0.191
17.213676,0.3263,-0.0683,0.0905,0.345
17.218903,0.4144,-0.1707,0.2371,0.507
17.223510,0.3107,-0.1282,0.3145,0.460
17.229190,0.0895,0.0332,0.3782,0.390
17.233204,-0.0510,0.0887,0.4883,0.499
17.238153,-0.1057,0.1007,0.6134,0.631
17.247781,-0.0956,0.0548,0.6721,0.681
17.251220,-0.0852,-0.0179,0.6786,0.684
17.253212,-0.0269,-0.0909,0.6429,0.650
17.280956,0.0379,-0.0950,0.5769,0.586
17.281963,0.0298,-0.0906,0.4685,0.478
17.282604,0.0372,-0.0708,0.4253,0.433
17.283884,0.0689,-0.0695,0.3083,0.323
17.285122,0.0743,-0.1041,0.2273,0.261
17.286096,0.0386,-0.1389,0.0817,0.166
17.289485,0.1237,-0.0618,-0.1355,0.194
17.295134,0.1544,0.0069,-0.2475,0.292
17.299316,0.1666,0.0383,-0.2857,0.333
17.302845,0.1578,0.0683,-0.3244,0.367
17.308440,0.1543,0.0656,-0.3420,0.381
17.313413,0.1656,0.0948,-0.3458,0.395
17.318248,0.1751,0.0893,-0.2902,0.350
17.322678,0.1282,0.0517,-0.1584,0.210
